log_id,timestamp_seconds,frame_number,student_id,behaviour_name,confidence,risk_score,risk_label,phone_detected,body_rotation,head_yaw,head_pitch,explanation,created_at
3522,12.733,382,1,Communication Gestures,0.78,100.0,Critical,0,-94.1329,86.1004,55.8195,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 228x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3523,12.733,382,37,Head Turning,1.0,100.0,Critical,0,-107.0761,145.6579,108.4608,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 14x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3524,12.733,382,37,Body Rotation,1.0,100.0,Critical,0,-107.0761,145.6579,108.4608,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 14x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3525,12.733,382,37,Hand Movement,1.0,100.0,Critical,0,-107.0761,145.6579,108.4608,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 14x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3526,12.733,382,37,Communication Gestures,0.78,100.0,Critical,0,-107.0761,145.6579,108.4608,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 14x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3527,12.733,382,41,Head Turning,1.0,100.0,Critical,0,165.6264,-174.7086,41.1704,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 88x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3528,12.733,382,41,Repeated Side Glances,0.8,100.0,Critical,0,165.6264,-174.7086,41.1704,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 88x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3529,12.733,382,41,Body Rotation,1.0,100.0,Critical,0,165.6264,-174.7086,41.1704,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 88x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3530,12.733,382,41,Hand Movement,1.0,100.0,Critical,0,165.6264,-174.7086,41.1704,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 88x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3531,12.733,382,41,Paper Interaction,0.75,100.0,Critical,0,165.6264,-174.7086,41.1704,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 88x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3532,12.733,382,41,Looking Away,0.85,100.0,Critical,0,165.6264,-174.7086,41.1704,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 88x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3533,12.733,382,41,Communication Gestures,0.78,100.0,Critical,0,165.6264,-174.7086,41.1704,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 88x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3534,12.767,383,37,Head Turning,1.0,100.0,Critical,0,-108.9505,155.0202,122.4219,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 15x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3535,12.767,383,37,Body Rotation,1.0,100.0,Critical,0,-108.9505,155.0202,122.4219,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 15x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3536,12.767,383,37,Hand Movement,0.7915,100.0,Critical,0,-108.9505,155.0202,122.4219,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 15x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3537,12.767,383,37,Communication Gestures,0.78,100.0,Critical,0,-108.9505,155.0202,122.4219,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 15x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3538,12.767,383,41,Head Turning,1.0,100.0,Critical,0,121.2356,-176.7137,61.9592,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 89x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3539,12.767,383,41,Repeated Side Glances,0.8,100.0,Critical,0,121.2356,-176.7137,61.9592,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 89x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3540,12.767,383,41,Body Rotation,1.0,100.0,Critical,0,121.2356,-176.7137,61.9592,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 89x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3541,12.767,383,41,Hand Movement,1.0,100.0,Critical,0,121.2356,-176.7137,61.9592,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 89x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3542,12.767,383,41,Paper Interaction,0.75,100.0,Critical,0,121.2356,-176.7137,61.9592,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 89x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3543,12.767,383,41,Looking Away,0.85,100.0,Critical,0,121.2356,-176.7137,61.9592,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 89x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3544,12.767,383,41,Communication Gestures,0.78,100.0,Critical,0,121.2356,-176.7137,61.9592,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 89x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3545,12.8,384,1,Head Turning,0.5203,100.0,Critical,0,-74.751,26.0128,3.0949,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 229x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3546,12.8,384,1,Body Rotation,1.0,100.0,Critical,0,-74.751,26.0128,3.0949,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 229x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3547,12.8,384,1,Hand Movement,1.0,100.0,Critical,0,-74.751,26.0128,3.0949,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 229x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3548,12.8,384,1,Communication Gestures,0.78,100.0,Critical,0,-74.751,26.0128,3.0949,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 229x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3549,12.8,384,37,Head Turning,1.0,100.0,Critical,0,-109.0336,153.6988,128.9843,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 16x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3550,12.8,384,37,Body Rotation,1.0,100.0,Critical,0,-109.0336,153.6988,128.9843,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 16x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3551,12.8,384,37,Hand Movement,0.5089,100.0,Critical,0,-109.0336,153.6988,128.9843,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 16x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3552,12.8,384,37,Communication Gestures,0.78,100.0,Critical,0,-109.0336,153.6988,128.9843,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 16x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3553,12.8,384,40,Head Turning,1.0,100.0,Critical,0,-174.4955,-105.0562,37.3013,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 33x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3554,12.8,384,40,Body Rotation,1.0,100.0,Critical,0,-174.4955,-105.0562,37.3013,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 33x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3555,12.8,384,40,Hand Movement,1.0,100.0,Critical,0,-174.4955,-105.0562,37.3013,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 33x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3556,12.8,384,40,Suspicious Leaning,0.6265,100.0,Critical,0,-174.4955,-105.0562,37.3013,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 33x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3557,12.8,384,40,Communication Gestures,0.78,100.0,Critical,0,-174.4955,-105.0562,37.3013,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 33x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3558,12.8,384,41,Head Turning,1.0,100.0,Critical,0,147.8419,-173.5392,69.9796,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 90x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3559,12.8,384,41,Repeated Side Glances,0.8,100.0,Critical,0,147.8419,-173.5392,69.9796,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 90x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3560,12.8,384,41,Body Rotation,1.0,100.0,Critical,0,147.8419,-173.5392,69.9796,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 90x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3561,12.8,384,41,Hand Movement,1.0,100.0,Critical,0,147.8419,-173.5392,69.9796,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 90x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3562,12.8,384,41,Paper Interaction,0.75,100.0,Critical,0,147.8419,-173.5392,69.9796,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 90x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3563,12.8,384,41,Looking Away,0.85,100.0,Critical,0,147.8419,-173.5392,69.9796,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 90x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3564,12.8,384,41,Communication Gestures,0.78,100.0,Critical,0,147.8419,-173.5392,69.9796,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 90x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3565,12.833,385,1,Head Turning,1.0,100.0,Critical,0,-74.4467,54.7296,33.1162,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 229x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3566,12.833,385,1,Body Rotation,1.0,100.0,Critical,0,-74.4467,54.7296,33.1162,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 229x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3567,12.833,385,1,Hand Movement,1.0,100.0,Critical,0,-74.4467,54.7296,33.1162,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 229x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3568,12.833,385,1,Communication Gestures,0.78,100.0,Critical,0,-74.4467,54.7296,33.1162,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 229x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3569,12.833,385,37,Head Turning,1.0,100.0,Critical,0,-114.1522,154.7475,119.9354,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 17x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3570,12.833,385,37,Body Rotation,1.0,100.0,Critical,0,-114.1522,154.7475,119.9354,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 17x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3571,12.833,385,37,Hand Movement,0.7131,100.0,Critical,0,-114.1522,154.7475,119.9354,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 17x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3572,12.833,385,37,Communication Gestures,0.78,100.0,Critical,0,-114.1522,154.7475,119.9354,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 17x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3573,12.833,385,41,Head Turning,1.0,100.0,Critical,0,160.1097,-175.363,70.1779,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 91x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3574,12.833,385,41,Repeated Side Glances,0.8,100.0,Critical,0,160.1097,-175.363,70.1779,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 91x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3575,12.833,385,41,Body Rotation,1.0,100.0,Critical,0,160.1097,-175.363,70.1779,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 91x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3576,12.833,385,41,Hand Movement,1.0,100.0,Critical,0,160.1097,-175.363,70.1779,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 91x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3577,12.833,385,41,Paper Interaction,0.75,100.0,Critical,0,160.1097,-175.363,70.1779,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 91x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
3578,12.833,385,41,Looking Away,0.85,100.0,Critical,0,160.1097,-175.363,70.1779,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 91x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
